ID_code,target,count
test_54678,0,0.023599997
test_54679,0,0.05482268
test_54680,0,0.024553098
test_54681,0,0.08598148
test_54682,0,0.08413396
test_54683,0,0.0632139
test_54684,0,0.046333335
test_54685,0,0.22277792
test_54686,0,0.06105361
test_54687,0,0.004807537
test_54688,0,0.04562756
test_54689,0,0.046915587
test_54690,0,0.2063077
test_54691,0,0.0018178428
test_54692,0,0.34172285
test_54693,0,0.098442994
test_54694,0,0.18386953
test_54695,0,0.20731041
test_54696,0,0.008990555
test_54697,0,0.010666154
test_54698,0,0.026941739
test_54699,0,0.032807305
test_54700,0,0.06265822
test_54701,0,0.017272804
test_54702,0,0.20559636
test_54703,0,0.14826392
test_54704,0,0.14756191
test_54705,0,0.07637982
test_54706,0,0.7532458
test_54707,0,0.058513366
test_54708,0,0.040399395
test_54709,0,0.055988997
test_54710,0,0.20137373
test_54711,0,0.049296666
test_54712,0,0.07822678
test_54713,0,0.008564238
test_54714,0,0.032707993
test_54715,0,0.21160512
test_54716,0,0.048906546
test_54717,0,0.07301071
test_54718,0,0.0022141119
test_54719,0,0.106822275
test_54720,0,0.012333452
test_54721,0,0.6751387
test_54722,0,0.09314905
test_54723,0,0.26941782
test_54724,0,0.044809267
test_54725,0,0.47990614
test_54726,0,0.009959926
test_54727,0,0.0062185656
test_54728,0,0.06366981
test_54729,0,0.040934306
test_54730,0,0.06518276
test_54731,0,0.8670834
test_54732,0,0.03463048
test_54733,0,0.23660348
test_54734,0,0.33838892
test_54735,0,0.00820071
test_54736,0,0.035595004
test_54737,0,0.04722055
test_54738,0,0.07611122
test_54739,0,0.057009008
test_54740,0,0.025074216
test_54741,0,0.19522743
test_54742,0,0.30010653
test_54743,0,0.47003913
test_54744,0,0.23011428
test_54745,0,0.086050235
test_54746,0,0.015201143
test_54747,0,0.0052833064
test_54748,0,0.013256741
test_54749,0,0.19431482
test_54750,0,0.11686535
test_54751,0,0.086656466
test_54752,0,0.72040236
test_54753,0,0.0236104
test_54754,0,0.009331103
test_54755,0,0.4387169
test_54756,0,0.5003583
test_54757,0,0.06003606
test_54758,0,0.014042122
test_54759,0,0.07459418
test_54760,0,0.02255013
test_54761,0,0.105636746
test_54762,0,0.13586062
test_54763,0,0.083362915
test_54764,0,0.11428774
test_54765,0,0.013234318
test_54766,0,0.007166601
test_54767,0,0.17180057
test_54768,0,0.017672991
test_54769,0,0.1368604
test_54770,0,0.023363579
test_54771,0,0.027003726
test_54772,0,0.02477752
test_54773,0,0.41070673
test_54774,0,0.047274083
test_54775,0,0.024994666
test_54776,0,0.24100271
test_54777,0,0.1720878
test_54778,0,0.12008369
test_54779,0,0.23942363
test_54780,0,0.14176627
test_54781,0,0.0027639961
test_54782,0,0.13015896
test_54783,0,0.022082131
test_54784,0,0.025405753
test_54785,0,0.25390306
test_54786,0,0.0076430994
test_54787,0,0.07166404
test_54788,0,0.066020146
test_54789,0,0.01699536
test_54790,0,0.07135722
test_54791,0,0.04279276
test_54792,0,0.045585778
test_54793,0,0.091711886
test_54794,0,0.02770215
test_54795,0,0.1003548
test_54796,0,0.29923517
test_54797,0,0.033586472
test_54798,0,0.02805158
test_54799,0,0.09616245
test_54800,0,0.009992039
test_54801,0,0.016444104
test_54802,0,0.4863136
test_54803,0,0.74294317
test_54804,0,0.03577668
test_54805,0,0.05133431
test_54806,0,0.018191893
test_54807,0,0.020037787
test_54808,0,0.03221824
test_54809,0,0.016508786
test_54810,0,0.08479477
test_54811,0,0.015096695
test_54812,0,0.18995073
test_54813,0,0.10432299
test_54814,0,0.026750969
test_54815,0,0.014372571
test_54816,0,0.003660328
test_54817,0,0.016786309
test_54818,0,0.33169943
test_54819,0,0.04185308
test_54820,0,0.03229012
test_54821,0,0.021004746
test_54822,0,0.024427686
test_54823,0,0.41205105
test_54824,0,0.28840366
test_54825,0,0.2583729
test_54826,0,0.013345424
test_54827,0,0.03111437
test_54828,0,0.09793895
test_54829,0,0.12057701
test_54830,0,0.04500616
test_54831,0,0.08840538
test_54832,0,0.0035072758
test_54833,0,0.052077733
test_54834,0,0.11362285
test_54835,0,0.03270217
test_54836,0,0.07139197
test_54837,0,0.026264109
test_54838,0,0.08827091
test_54839,0,0.3667506
test_54840,0,0.29952943
test_54841,0,0.3177196
test_54842,0,0.051437918
test_54843,0,0.056654584
test_54844,0,0.03188818
test_54845,0,0.020283123
test_54846,0,0.005774331
test_54847,0,0.11322461
test_54848,0,0.1475238
test_54849,0,0.22201934
test_54850,0,0.13188846
test_54851,0,0.09706704
test_54852,0,0.03716415
test_54853,0,0.08575756
test_54854,0,0.045086507
test_54855,0,0.07626636
test_54856,0,0.2126856
test_54857,0,0.046526775
test_54858,0,0.013776575
test_54859,0,0.15298909
test_54860,0,0.18290907
test_54861,0,0.09695337
test_54862,0,0.0107478965
test_54863,0,0.14126663
test_54864,0,0.09777086
test_54865,0,0.04003859
test_54866,0,0.18357271
test_54867,0,0.2885099
test_54868,0,0.0076990053
test_54869,0,0.26431084
test_54870,0,0.22506893
test_54871,0,0.031906586
test_54872,0,0.023229498
test_54873,0,0.050516758
test_54874,0,0.024420347
test_54875,0,0.012330686
test_54876,0,0.013170536
test_54877,0,0.42901883
test_54878,0,0.038504917
test_54879,0,0.013656725
test_54880,0,0.0058799377
test_54881,0,0.10874968
test_54882,0,0.0050742566
test_54883,0,0.17730106
test_54884,0,0.015774386
test_54885,0,0.11988321
test_54886,0,0.02536202
test_54887,0,0.009381532
test_54888,0,0.65018356
test_54889,0,0.06536635
test_54890,0,0.27039835
test_54891,0,0.008669791
test_54892,0,0.3146706
test_54893,0,0.07139333
test_54894,0,0.020701507
test_54895,0,0.15854126
test_54896,0,0.030867124
test_54897,0,0.018441593
test_54898,0,0.33331573
test_54899,0,0.09162213
test_54900,0,0.08720679
test_54901,0,0.06602355
test_54902,0,0.07650329
test_54903,0,0.15013984
test_54904,0,0.13496439
test_54905,0,0.23151273
test_54906,0,0.416651
test_54907,0,0.08026558
test_54908,0,0.08749367
test_54909,0,0.16106492
test_54910,0,0.040965136
test_54911,0,0.17481768
test_54912,0,0.076761924
test_54913,0,0.018509291
test_54914,0,0.27041182
test_54915,0,0.06861303
test_54916,0,0.11274853
test_54917,0,0.009220872
test_54918,0,0.25846556
test_54919,0,0.008213833
test_54920,0,0.04548154
test_54921,0,0.020106206
test_54922,0,0.058695786
test_54923,0,0.05567582
test_54924,0,0.022047933
test_54925,0,0.00794095
test_54926,0,0.029705817
test_54927,0,0.11103472
test_54928,0,0.041905444
test_54929,0,0.019373385
test_54930,0,0.21505834
test_54931,0,0.13693537
test_54932,0,0.0066629914
test_54933,0,0.14720844
test_54934,0,0.39228228
test_54935,0,0.028729089
test_54936,0,0.01110782
test_54937,0,0.069320366
test_54938,0,0.058551066
test_54939,0,0.015222945
test_54940,0,0.0144305825
test_54941,0,0.049228825
test_54942,0,0.038616937
test_54943,0,0.19849919
test_54944,0,0.42045182
test_54945,0,0.058419947
test_54946,0,0.0469188
test_54947,0,0.073390044
test_54948,0,0.040181063
test_54949,0,0.0050793486
test_54950,0,0.0018722508
test_54951,0,0.013101791
test_54952,0,0.016678274
test_54953,0,0.021597294
test_54954,0,0.06690853
test_54955,0,0.100884765
test_54956,0,0.042083234
test_54957,0,0.014178396
test_54958,0,0.06027773
test_54959,0,0.04336254
test_54960,0,0.6207863
test_54961,0,0.1388226
test_54962,0,0.24855249
test_54963,0,0.29278752
test_54964,0,0.018781327
test_54965,0,0.008349325
test_54966,0,0.043824594
test_54967,0,0.050429262
test_54968,0,0.21275441
test_54969,0,0.038552
test_54970,0,0.046185613
test_54971,0,0.0073616607
test_54972,0,0.4178897
test_54973,0,0.016921803
test_54974,0,0.0145726325
test_54975,0,0.27791813
test_54976,0,0.039468758
test_54977,0,0.03979314
test_54978,0,0.007450125
test_54979,0,0.18350078
test_54980,0,0.058822233
test_54981,0,0.025403064
test_54982,0,0.12727456
test_54983,0,0.050553076
test_54984,0,0.09094032
test_54985,0,0.027960183
test_54986,0,0.20465854
test_54987,0,0.11318324
test_54988,0,0.0654511
test_54989,0,0.19955723
test_54990,0,0.01451247
test_54991,0,0.086497776
test_54992,0,0.02174852
test_54993,0,0.018411936
test_54994,0,0.17147604
test_54995,0,0.060765468
test_54996,0,0.29490685
test_54997,0,0.08144975
test_54998,0,0.05539398
test_54999,0,0.03200441
test_55000,0,0.054861445
test_55001,0,0.052013304
test_55002,0,0.016451547
test_55003,0,0.14754385
test_55004,0,0.100886576
test_55005,0,0.007247326
test_55006,0,0.016184777
test_55007,0,0.07166824
test_55008,0,0.03238985
test_55009,0,0.12951505
test_55010,0,0.630107
test_55011,0,0.009342036
test_55012,0,0.042407233
test_55013,0,0.028316082
test_55014,0,0.06544858
test_55015,0,0.28560203
test_55016,0,0.040595487
test_55017,0,0.098382995
test_55018,0,0.11233154
test_55019,0,0.009754921
test_55020,0,0.09206923
test_55021,0,0.110453606
test_55022,0,0.62282866
test_55023,0,0.15438376
test_55024,0,0.13678457
test_55025,0,0.1392926
test_55026,0,0.03784631
test_55027,0,0.015584583
test_55028,0,0.006027675
test_55029,0,0.0077743167
test_55030,0,0.22696546
test_55031,0,0.027698956
test_55032,0,0.48807338
test_55033,0,0.18221879
test_55034,0,0.37772134
test_55035,0,0.020233897
test_55036,0,0.16919771
test_55037,0,0.014666859
test_55038,0,0.06268402
test_55039,0,0.06470193
test_55040,0,0.004296037
test_55041,0,0.011672325
test_55042,0,0.037520386
test_55043,0,0.058255993
test_55044,0,0.02798561
test_55045,0,0.04646533
test_55046,0,0.17605536
test_55047,0,0.108457655
test_55048,0,0.101138875
test_55049,0,0.11545606
test_55050,0,0.06205738
test_55051,0,0.03406849
test_55052,0,0.13209246
test_55053,0,0.010812159
test_55054,0,0.30085242
test_55055,0,0.051247615
test_55056,0,0.023922672
test_55057,0,0.045386497
test_55058,0,0.15523475
test_55059,0,0.027873533
test_55060,0,0.21679431
test_55061,0,0.32281443
test_55062,0,0.009426315
test_55063,0,0.040598214
test_55064,0,0.37300628
test_55065,0,0.24619603
test_55066,0,0.12376261
test_55067,0,0.007821179
test_55068,0,0.006744146
test_55069,0,0.05566746
test_55070,0,0.030571822
test_55071,0,0.02753283
test_55072,0,0.017466469
test_55073,0,0.054852188
test_55074,0,0.72161305
test_55075,0,0.3045217
test_55076,0,0.032850146
test_55077,0,0.082131356
test_55078,0,0.0053375047
test_55079,0,0.067261495
test_55080,0,0.36765775
test_55081,0,0.014684235
test_55082,0,0.12504488
test_55083,0,0.039291807
test_55084,0,0.07378093
test_55085,0,0.30051783
test_55086,0,0.0052437973
test_55087,0,0.11447229
test_55088,0,0.032844633
test_55089,0,0.0077054854
test_55090,0,0.043855656
test_55091,0,0.08294882
test_55092,0,0.081248686
test_55093,0,0.06050465
test_55094,0,0.0124052
test_55095,0,0.121951714
test_55096,0,0.0957769
test_55097,0,0.4044303
test_55098,0,0.6222733
test_55099,0,0.013099874
test_55100,0,0.050924525
test_55101,0,0.09717781
test_55102,0,0.01999115
test_55103,0,0.08719694
test_55104,0,0.0021078114
test_55105,0,0.029646441
test_55106,0,0.029436512
test_55107,0,0.079859965
test_55108,0,0.043105975
test_55109,0,0.7392024
test_55110,0,0.09389341
test_55111,0,0.18823828
test_55112,0,0.10419216
test_55113,0,0.003819172
test_55114,0,0.15633564
test_55115,0,0.40888745
test_55116,0,0.79787076
test_55117,0,0.017795324
test_55118,0,0.01865642
test_55119,0,0.028591042
test_55120,0,0.3057233
test_55121,0,0.042327967
test_55122,0,0.022051802
test_55123,0,0.030979998
test_55124,0,0.05748612
test_55125,0,0.09018006
test_55126,0,0.07136683
test_55127,0,0.027463866
test_55128,0,0.40254536
test_55129,0,0.06780301
test_55130,0,0.07297351
test_55131,0,0.021884577
test_55132,0,0.4005373
test_55133,0,0.013371928
test_55134,0,0.07993077
test_55135,0,0.03225658
test_55136,0,0.07507599
test_55137,0,0.024641866
test_55138,0,0.11603314
test_55139,0,0.048968922
test_55140,0,0.05316306
test_55141,0,0.01832843
test_55142,0,0.12091859
test_55143,0,0.09868707
test_55144,0,0.06905107
test_55145,0,0.03216569
test_55146,0,0.022950962
test_55147,0,0.11876963
test_55148,0,0.12847744
test_55149,0,0.07571237
test_55150,0,0.08379824
test_55151,0,0.021000866
test_55152,0,0.10524129
test_55153,0,0.022699583
test_55154,0,0.00288922
test_55155,0,0.098684475
test_55156,0,0.059848443
test_55157,0,0.008130656
test_55158,0,0.0570666
test_55159,0,0.026648793
test_55160,0,0.04447698
test_55161,0,0.11001659
test_55162,0,0.07590151
test_55163,0,0.24734803
test_55164,0,0.025343928
test_55165,0,0.49140695
test_55166,0,0.22557624
test_55167,0,0.057816844
test_55168,0,0.050164
test_55169,0,0.11012262
test_55170,0,0.036515098
test_55171,0,0.13273048
test_55172,0,0.011781501
test_55173,0,0.023643175
test_55174,0,0.012407841
test_55175,0,0.25537673
test_55176,0,0.053891663
test_55177,0,0.014406683
test_55178,0,0.10642951
test_55179,0,0.015153134
test_55180,0,0.0042911014
test_55181,0,0.079496264
test_55182,0,0.040181935
test_55183,0,0.027753793
test_55184,0,0.019562915
test_55185,0,0.23285733
test_55186,0,0.038536537
test_55187,0,0.19405393
test_55188,0,0.04681168
test_55189,0,0.039737053
test_55190,0,0.016345572
test_55191,0,0.009692047
test_55192,0,0.18472609
test_55193,0,0.18417552
test_55194,0,0.20021743
test_55195,0,0.16923848
test_55196,0,0.043710515
test_55197,0,0.04519273
test_55198,0,0.029593626
test_55199,0,0.5861883
test_55200,0,0.02708506
test_55201,0,0.0041755666
test_55202,0,0.015958704
test_55203,0,0.0025334312
test_55204,0,0.05625916
test_55205,0,0.03879505
test_55206,0,0.12543258
test_55207,0,0.06978112
test_55208,0,0.09884058
test_55209,0,0.052800987
test_55210,0,0.053096406
test_55211,0,0.005292817
test_55212,0,0.20219187
test_55213,0,0.07454436
test_55214,0,0.46787158
test_55215,0,0.15584266
test_55216,0,0.050205864
test_55217,0,0.12607685
test_55218,0,0.09351948
test_55219,0,0.10531908
test_55220,0,0.025781825
test_55221,0,0.024180135
test_55222,0,0.021985525
test_55223,0,0.14579047
test_55224,0,0.089983106
test_55225,0,0.029662564
test_55226,0,0.05756511
test_55227,0,0.029392311
test_55228,0,0.1665659
test_55229,0,0.027657714
test_55230,0,0.10278742
test_55231,0,0.18291193
test_55232,0,0.09651572
test_55233,0,0.06632721
test_55234,0,0.040122222
test_55235,0,0.029720377
test_55236,0,0.015300893
test_55237,0,0.05889999
test_55238,0,0.149229
test_55239,0,0.12299185
test_55240,0,0.030448344
test_55241,0,0.05311656
test_55242,0,0.046077624
test_55243,0,0.028169261
test_55244,0,0.13011932
test_55245,0,0.16639046
test_55246,0,0.036193423
test_55247,0,0.055969935
test_55248,0,0.058025714
test_55249,0,0.080573656
test_55250,0,0.07885184
test_55251,0,0.035829365
test_55252,0,0.27879298
test_55253,0,0.30428672
test_55254,0,0.20774826
test_55255,0,0.14790672
test_55256,0,0.0124345245
test_55257,0,0.056844216
test_55258,0,0.31388268
test_55259,0,0.1781047
test_55260,0,0.022989547
test_55261,0,0.39782065
test_55262,0,0.034899358
test_55263,0,0.025794545
test_55264,0,0.25685108
test_55265,0,0.0042814757
test_55266,0,0.040673874
test_55267,0,0.05882547
test_55268,0,0.12401547
test_55269,0,0.3816682
test_55270,0,0.03656115
test_55271,0,0.05133553
test_55272,0,0.030348076
test_55273,0,0.1076751
test_55274,0,0.04855652
test_55275,0,0.003999636
test_55276,0,0.053074773
test_55277,0,0.03220636
test_55278,0,0.385783
test_55279,0,0.053204753
test_55280,0,0.091442436
test_55281,0,0.014216597
test_55282,0,0.0041982345
test_55283,0,0.0048358724
test_55284,0,0.02851126
test_55285,0,0.027491124
test_55286,0,0.2837207
test_55287,0,0.025907628
test_55288,0,0.019153044
test_55289,0,0.23473257
test_55290,0,0.17485642
test_55291,0,0.022234177
test_55292,0,0.0045887483
test_55293,0,0.18820411
test_55294,0,0.39976963
test_55295,0,0.04933118
test_55296,0,0.02082861
test_55297,0,0.0807348
test_55298,0,0.43478504
test_55299,0,0.050135378
test_55300,0,0.04041414
test_55301,0,0.20478438
test_55302,0,0.007103111
test_55303,0,0.04118938
test_55304,0,0.08102638
test_55305,0,0.17411241
test_55306,0,0.060424555
test_55307,0,0.010788907
test_55308,0,0.35828826
test_55309,0,0.11265269
test_55310,0,0.043640155
test_55311,0,0.008540319
test_55312,0,0.021926766
test_55313,0,0.28850117
test_55314,0,0.010392498
test_55315,0,0.05908275
test_55316,0,0.23886248
test_55317,0,0.40719154
test_55318,0,0.13312393
test_55319,0,0.03574436
test_55320,0,0.18065405
test_55321,0,0.0073649613
test_55322,0,0.02638507
test_55323,0,0.065089695
test_55324,0,0.0118505405
test_55325,0,0.15259399
test_55326,0,0.053828757
test_55327,0,0.10993776
test_55328,0,0.024634464
test_55329,0,0.041999627
test_55330,0,0.11582247
test_55331,0,0.02940915
test_55332,0,0.023523206
test_55333,0,0.012610079
test_55334,0,0.05033602
test_55335,0,0.009182151
test_55336,0,0.024449268
test_55337,0,0.061396778
test_55338,0,0.0069452743
test_55339,0,0.039541006
test_55340,0,0.07549091
test_55341,0,0.12619208
test_55342,0,0.006331039
test_55343,0,0.013112734
test_55344,0,0.04001564
test_55345,0,0.008806096
test_55346,0,0.054755043
test_55347,0,0.037832875
test_55348,0,0.20751052
test_55349,0,0.03414453
test_55350,0,0.07273734
test_55351,0,0.023332132
test_55352,0,0.00645887
test_55353,0,0.45672008
test_55354,0,0.009372961
test_55355,0,0.3575256
test_55356,0,0.02408184
test_55357,0,0.42395154
test_55358,0,0.1512837
test_55359,0,0.009548024
test_55360,0,0.020684028
test_55361,0,0.014875203
test_55362,0,0.022639217
test_55363,0,0.09445769
test_55364,0,0.010913444
test_55365,0,0.07905641
test_55366,0,0.60888445
test_55367,0,0.027596643
test_55368,0,0.0147854155
test_55369,0,0.0026143708
test_55370,0,0.020189807
test_55371,0,0.016181123
test_55372,0,0.5420509
test_55373,0,0.159672
test_55374,0,0.06887521
test_55375,0,0.110380165
test_55376,0,0.0015183917
test_55377,0,0.015957318
test_55378,0,0.011673839
test_55379,0,0.012160984
test_55380,0,0.010781928
test_55381,0,0.1128958
test_55382,0,0.16988648
test_55383,0,0.04488981
test_55384,0,0.011336034
test_55385,0,0.024415428
test_55386,0,0.01647311
test_55387,0,0.07427463
test_55388,0,0.015040236
test_55389,0,0.014929621
test_55390,0,0.06888609
test_55391,0,0.08990486
test_55392,0,0.07356317
test_55393,0,0.10623816
test_55394,0,0.018949812
test_55395,0,0.18725134
test_55396,0,0.032597065
test_55397,0,0.013739173
test_55398,0,0.011887444
test_55399,0,0.028756905
test_55400,0,0.024545819
test_55401,0,0.0055515803
test_55402,0,0.12910223
test_55403,0,0.018494315
test_55404,0,0.0049179
test_55405,0,0.08302954
test_55406,0,0.10517274
test_55407,0,0.03142363
test_55408,0,0.11731525
test_55409,0,0.01481163
test_55410,0,0.30577576
test_55411,0,0.006208084
test_55412,0,0.20295818
test_55413,0,0.012365828
test_55414,0,0.014443488
test_55415,0,0.0035576592
test_55416,0,0.06626311
test_55417,0,0.1884875
test_55418,0,0.18709417
test_55419,0,0.03394695
test_55420,0,0.08085968
test_55421,0,0.030667098
test_55422,0,0.02824643
test_55423,0,0.033698533
test_55424,0,0.04620817
test_55425,0,0.27353948
test_55426,0,0.46829435
test_55427,0,0.016199928
test_55428,0,0.025322028
test_55429,0,0.039952103
test_55430,0,0.017285718
test_55431,0,0.010469502
test_55432,0,0.025257774
test_55433,0,0.0038094567
test_55434,0,0.020652447
test_55435,0,0.07824307
test_55436,0,0.2238365
test_55437,0,0.83376104
test_55438,0,0.010639458
test_55439,0,0.034552053
test_55440,0,0.19634566
test_55441,0,0.05707617
test_55442,0,0.0629129
test_55443,0,0.011097993
test_55444,0,0.052822843
test_55445,0,0.0017096829
test_55446,0,0.70197904
test_55447,0,0.022580383
test_55448,0,0.042313043
test_55449,0,0.0286695
test_55450,0,0.21057351
test_55451,0,0.0027203746
test_55452,0,0.06506767
test_55453,0,0.031054905
test_55454,0,0.43783152
test_55455,0,0.02681529
test_55456,0,0.0027905607
test_55457,0,0.19851512
test_55458,0,0.042649727
test_55459,0,0.047695678
test_55460,0,0.014351263
test_55461,0,0.22502828
test_55462,0,0.10360908
test_55463,0,0.013406622
test_55464,0,0.301861
test_55465,0,0.042940274
test_55466,0,0.07176555
test_55467,0,0.049097203
test_55468,0,0.036241222
test_55469,0,0.041158665
test_55470,0,0.04879595
test_55471,0,0.06200677
test_55472,0,0.09856671
test_55473,0,0.011531804
test_55474,0,0.07837354
test_55475,0,0.2333157
test_55476,0,0.9249097
test_55477,0,0.079201035
test_55478,0,0.044765044
test_55479,0,0.08973647
test_55480,0,0.009402394
test_55481,0,0.027313065
test_55482,0,0.043991424
test_55483,0,0.011886825
test_55484,0,0.088322304
test_55485,0,0.07338497
test_55486,0,0.0025004216
test_55487,0,0.033574484
test_55488,0,0.11986779
test_55489,0,0.061015826
test_55490,0,0.09896273
test_55491,0,0.04807717
test_55492,0,0.21943143
test_55493,0,0.17805111
test_55494,0,0.28254548
test_55495,0,0.03672563
test_55496,0,0.013618765
test_55497,0,0.16631037
test_55498,0,0.27887404
test_55499,0,0.052968036
test_55500,0,0.12775417
test_55501,0,0.025324246
test_55502,0,0.34884733
test_55503,0,0.019281903
test_55504,0,0.014900183
test_55505,0,0.07376962
test_55506,0,0.010432995
test_55507,0,0.08037102
test_55508,0,0.012673901
test_55509,0,0.026738122
test_55510,0,0.24209313
test_55511,0,0.036328524
test_55512,0,0.014044552
test_55513,0,0.16824195
test_55514,0,0.10992106
test_55515,0,0.049511902
test_55516,0,0.1685267
test_55517,0,0.20584674
test_55518,0,0.34536055
test_55519,0,0.14231862
test_55520,0,0.023318535
test_55521,0,0.024286697
test_55522,0,0.14779796
test_55523,0,0.012260587
test_55524,0,0.06383073
test_55525,0,0.027227236
test_55526,0,0.0077591157
test_55527,0,0.012715875
test_55528,0,0.036298476
test_55529,0,0.006846789
test_55530,0,0.036022723
test_55531,0,0.066874586
test_55532,0,0.03325282
test_55533,0,0.057340957
test_55534,0,0.101861395
test_55535,0,0.043229353
test_55536,0,0.11104084
test_55537,0,0.11743907
test_55538,0,0.014324543
test_55539,0,0.10651783
test_55540,0,0.039822422
test_55541,0,0.009028885
test_55542,0,0.03838858
test_55543,0,0.0062323837
test_55544,0,0.18317543
test_55545,0,0.258043
test_55546,0,0.032385956
test_55547,0,0.07017694
test_55548,0,0.020190325
test_55549,0,0.007905526
test_55550,0,0.01757614
test_55551,0,0.07663175
test_55552,0,0.06946309
test_55553,0,0.24575268
test_55554,0,0.012914648
test_55555,0,0.3607419
test_55556,0,0.1297205
test_55557,0,0.045089457
test_55558,0,0.21163999
test_55559,0,0.13403949
test_55560,0,0.054394066
test_55561,0,0.1784772
test_55562,0,0.023083242
test_55563,0,0.046170037
test_55564,0,0.061627246
test_55565,0,0.11707371
test_55566,0,0.03298379
test_55567,0,0.32780161
test_55568,0,0.018012257
test_55569,0,0.021200808
test_55570,0,0.008419321
test_55571,0,0.049489994
test_55572,0,0.027708584
test_55573,0,0.052014798
test_55574,0,0.011799485
test_55575,0,0.035175733
test_55576,0,0.13694172
test_55577,0,0.070122495
test_55578,0,0.04110682
test_55579,0,0.12043673
test_55580,0,0.09370948
test_55581,0,0.011427138
test_55582,0,0.13099232
test_55583,0,0.033377767
test_55584,0,0.03472509
test_55585,0,0.030496137
test_55586,0,0.040299185
test_55587,0,0.010247738
test_55588,0,0.0650345
test_55589,0,0.32387364
test_55590,0,0.14381166
test_55591,0,0.0073071904
test_55592,0,0.0374857
test_55593,0,0.0144232465
test_55594,0,0.008997104
test_55595,0,0.09271667
test_55596,0,0.6493193
test_55597,0,0.056361675
test_55598,0,0.124142505
test_55599,0,0.010660048
test_55600,0,0.052067526
test_55601,0,0.037832446
test_55602,0,0.07161225
test_55603,0,0.022362854
test_55604,0,0.01606161
test_55605,0,0.0084194
test_55606,0,0.059730608
test_55607,0,0.09749607
test_55608,0,0.012092529
test_55609,0,0.05023861
test_55610,0,0.089664824
test_55611,0,0.018107258
test_55612,0,0.06766116
test_55613,0,0.030274706
test_55614,0,0.015569909
test_55615,0,0.12158897
test_55616,0,0.121550284
test_55617,0,0.027042767
test_55618,0,0.004509553
test_55619,0,0.024177432
test_55620,0,0.033905845
test_55621,0,0.033899285
test_55622,0,0.32220995
test_55623,0,0.04199354
test_55624,0,0.056860067
test_55625,0,0.062004667
test_55626,0,0.06302949
test_55627,0,0.015170038
test_55628,0,0.003975397
test_55629,0,0.40950495
test_55630,0,0.083325945
test_55631,0,0.1316556
test_55632,0,0.19971792
test_55633,0,0.084155686
test_55634,0,0.026049834
test_55635,0,0.022218607
test_55636,0,0.022054804
test_55637,0,0.0362012
test_55638,0,0.01803854
test_55639,0,0.03382605
test_55640,0,0.14349508
test_55641,0,0.008811871
test_55642,0,0.047757063
test_55643,0,0.03045868
test_55644,0,0.016276516
test_55645,0,0.07288184
test_55646,0,0.04448155
test_55647,0,0.06455018
test_55648,0,0.050100043
test_55649,0,0.18116207
test_55650,0,0.007073109
test_55651,0,0.04593756
test_55652,0,0.017143447
test_55653,0,0.2059906
test_55654,0,0.03173547
test_55655,0,0.01744674
test_55656,0,0.022914747
test_55657,0,0.027091626
test_55658,0,0.021237725
test_55659,0,0.29240304
test_55660,0,0.033511035
test_55661,0,0.008599358
test_55662,0,0.14456764
test_55663,0,0.14179978
test_55664,0,0.10175309
test_55665,0,0.22252536
test_55666,0,0.041740768
test_55667,0,0.022861911
test_55668,0,0.0423548
test_55669,0,0.064997934
test_55670,0,0.071355104
test_55671,0,0.019161662
test_55672,0,0.01917992
test_55673,0,0.015345191
test_55674,0,0.023761002
test_55675,0,0.39103553
test_55676,0,0.025762903
test_55677,0,0.11679948
test_55678,0,0.011242839
test_55679,0,0.05626813
test_55680,0,0.005830727
test_55681,0,0.035026427
test_55682,0,0.15862973
test_55683,0,0.039160352
test_55684,0,0.007826742
test_55685,0,0.015693799
test_55686,0,0.01864871
test_55687,0,0.1836776
test_55688,0,0.0066278605
test_55689,0,0.10025318
test_55690,0,0.014014908
test_55691,0,0.061541732
test_55692,0,0.07127837
test_55693,0,0.3636781
test_55694,0,0.023548752
test_55695,0,0.023573065
test_55696,0,0.036736045
test_55697,0,0.0055828076
test_55698,0,0.057951067
test_55699,0,0.0050166375
test_55700,0,0.01737533
test_55701,0,0.005503328
test_55702,0,0.36310047
test_55703,0,0.0074468115
test_55704,0,0.20324191
test_55705,0,0.0971046
test_55706,0,0.014715742
test_55707,0,0.09734427
test_55708,0,0.044616025
test_55709,0,0.01966034
test_55710,0,0.16240303
test_55711,0,0.28459933
test_55712,0,0.13717194
test_55713,0,0.03438953
test_55714,0,0.17742024
test_55715,0,0.015936635
test_55716,0,0.22571377
test_55717,0,0.07359903
test_55718,0,0.06063258
test_55719,0,0.06608543
test_55720,0,0.03076258
test_55721,0,0.13481249
test_55722,0,0.007617176
test_55723,0,0.1443617
test_55724,0,0.5830615
test_55725,0,0.046262052
test_55726,0,0.060020745
test_55727,0,0.40081358
test_55728,0,0.079070315
test_55729,0,0.017285248
test_55730,0,0.1074423
test_55731,0,0.070334256
test_55732,0,0.013523786
test_55733,0,0.013959175
test_55734,0,0.0016560812
test_55735,0,0.049146537
test_55736,0,0.0051337467
test_55737,0,0.014094028
test_55738,0,0.6746363
test_55739,0,0.002957339
test_55740,0,0.01500108
test_55741,0,0.0070304787
test_55742,0,0.059355073
test_55743,0,0.12677339
test_55744,0,0.010881769
test_55745,0,0.1198595
test_55746,0,0.07267529
test_55747,0,0.1036115
test_55748,0,0.008136048
test_55749,0,0.18955876
