ID_code,target
test_46976,0.04655118
test_46977,0.09235372
test_46978,0.074921675
test_46979,0.13591202
test_46980,0.098428056
test_46981,0.008781469
test_46982,0.11774297
test_46983,0.19254294
test_46984,0.03447285
test_46985,0.012447437
test_46986,0.031055301
test_46987,0.07162296
test_46988,0.016383972
test_46989,0.0363256
test_46990,0.003694062
test_46991,0.06152458
test_46992,0.019200973
test_46993,0.036256123
test_46994,0.0060866256
test_46995,0.014122374
test_46996,0.030041037
test_46997,0.096122116
test_46998,0.009100619
test_46999,0.21309596
test_47000,0.031294193
test_47001,0.04025035
test_47002,0.009807507
test_47003,0.1341239
test_47004,0.055895805
test_47005,0.010131833
test_47006,0.029096266
test_47007,0.07063584
test_47008,0.11146292
test_47009,0.0060608764
test_47010,0.28240314
test_47011,0.008405574
test_47012,0.048905693
test_47013,0.027060956
test_47014,0.07266842
test_47015,0.009280061
test_47016,0.1829671
test_47017,0.13031776
test_47018,0.049949102
test_47019,0.17001452
test_47020,0.7171099
test_47021,0.03303425
test_47022,0.009115092
test_47023,0.014049788
test_47024,0.027370768
test_47025,0.015456078
test_47026,0.019898465
test_47027,0.121966526
test_47028,0.058186695
test_47029,0.22225346
test_47030,0.020390399
test_47031,0.10533522
test_47032,0.036450718
test_47033,0.014591139
test_47034,0.020750541
test_47035,0.017808301
test_47036,0.032874737
test_47037,0.07547224
test_47038,0.12362538
test_47039,0.3635033
test_47040,0.7579112
test_47041,0.10802587
test_47042,0.011454745
test_47043,0.010944628
test_47044,0.029352581
test_47045,0.03965117
test_47046,0.08725415
test_47047,0.022560082
test_47048,0.044002797
test_47049,0.12082202
test_47050,0.13452515
test_47051,0.20461603
test_47052,0.011287074
test_47053,0.023348704
test_47054,0.01667936
test_47055,0.013424464
test_47056,0.067731306
test_47057,0.13174875
test_47058,0.022956982
test_47059,0.040392555
test_47060,0.16332132
test_47061,0.011714802
test_47062,0.092026286
test_47063,0.012895331
test_47064,0.11936447
test_47065,0.0072380966
test_47066,0.067152366
test_47067,0.080872156
test_47068,0.02270201
test_47069,0.024331147
test_47070,0.6223732
test_47071,0.07897539
test_47072,0.027097799
test_47073,0.04408112
test_47074,0.0042672693
test_47075,0.0017582538
test_47076,0.00397528
test_47077,0.4849645
test_47078,0.09143944
test_47079,0.012636628
test_47080,0.0954763
test_47081,0.049499955
test_47082,0.018753605
test_47083,0.1348153
test_47084,0.013238745
test_47085,0.01241482
test_47086,0.0109538715
test_47087,0.1311039
test_47088,0.12880792
test_47089,0.25053313
test_47090,0.009649265
test_47091,0.008181136
test_47092,0.017139455
test_47093,0.021948868
test_47094,0.063219525
test_47095,0.032488927
test_47096,0.16752906
test_47097,0.01765415
test_47098,0.0032127802
test_47099,0.020490572
test_47100,0.030921144
test_47101,0.22579545
test_47102,0.0138579635
test_47103,0.16808423
test_47104,0.026773019
test_47105,0.13961817
test_47106,0.014315469
test_47107,0.025718657
test_47108,0.01826574
test_47109,0.8211485
test_47110,0.035045583
test_47111,0.055144202
test_47112,0.0060552377
test_47113,0.028980259
test_47114,0.011555035
test_47115,0.006776098
test_47116,0.27979168
test_47117,0.03864339
test_47118,0.797428
test_47119,0.031707805
test_47120,0.018329972
test_47121,0.009981196
test_47122,0.011260202
test_47123,0.0553272
test_47124,0.13459031
test_47125,0.08737042
test_47126,0.015492377
test_47127,0.013632352
test_47128,0.049368456
test_47129,0.025867576
test_47130,0.1266458
test_47131,0.046522405
test_47132,0.026152423
test_47133,0.040018786
test_47134,0.022422813
test_47135,0.015008086
test_47136,0.01911521
test_47137,0.038585577
test_47138,0.04137186
test_47139,0.10858865
test_47140,0.06595189
test_47141,0.0045348397
test_47142,0.29777265
test_47143,0.22397594
test_47144,0.019590717
test_47145,0.036922984
test_47146,0.010971585
test_47147,0.23138066
test_47148,0.015774356
test_47149,0.2693385
test_47150,0.02115518
test_47151,0.25465524
test_47152,0.053265017
test_47153,0.023017716
test_47154,0.008678232
test_47155,0.35496625
test_47156,0.038688798
test_47157,0.0223646
test_47158,0.1444886
test_47159,0.09319154
test_47160,0.006634846
test_47161,0.044984702
test_47162,0.021828853
test_47163,0.10911046
test_47164,0.038166218
test_47165,0.14368916
test_47166,0.07393724
test_47167,0.45937136
test_47168,0.013197591
test_47169,0.021362228
test_47170,0.12350853
test_47171,0.26077715
test_47172,0.1989719
test_47173,0.10270172
test_47174,0.4565469
test_47175,0.02353142
test_47176,0.027503878
test_47177,0.028183049
test_47178,0.048313625
test_47179,0.1704056
test_47180,0.04947285
test_47181,0.005980707
test_47182,0.044413496
test_47183,0.03504631
test_47184,0.023990903
test_47185,0.009278755
test_47186,0.07558058
test_47187,0.01953876
test_47188,0.27810562
test_47189,0.0049914126
test_47190,0.008417927
test_47191,0.04542872
test_47192,0.008367877
test_47193,0.081688076
test_47194,0.08261891
test_47195,0.086540475
test_47196,0.35203427
test_47197,0.007329211
test_47198,0.034820337
test_47199,0.2922521
test_47200,0.033002947
test_47201,0.05202739
test_47202,0.055914998
test_47203,0.45915872
test_47204,0.015395785
test_47205,0.033474233
test_47206,0.073045515
test_47207,0.01910219
test_47208,0.020578407
test_47209,0.008748129
test_47210,0.026620714
test_47211,0.018856939
test_47212,0.015358583
test_47213,0.08134852
test_47214,0.101990305
test_47215,0.03396161
test_47216,0.034054082
test_47217,0.22664998
test_47218,0.2136179
test_47219,0.11328108
test_47220,0.0455209
test_47221,0.043563545
test_47222,0.006833071
test_47223,0.006410074
test_47224,0.015388112
test_47225,0.017246995
test_47226,0.108873576
test_47227,0.03879116
test_47228,0.0315936
test_47229,0.0021510983
test_47230,0.0127404425
test_47231,0.5368401
test_47232,0.14909099
test_47233,0.07688045
test_47234,0.32192603
test_47235,0.3686896
test_47236,0.05756567
test_47237,0.019017281
test_47238,0.015802203
test_47239,0.15785621
test_47240,0.025728276
test_47241,0.10081359
test_47242,0.095744714
test_47243,0.17116223
test_47244,0.04817687
test_47245,0.015350041
test_47246,0.02014709
test_47247,0.013850205
test_47248,0.07592457
test_47249,0.02420985
test_47250,0.024929145
test_47251,0.15174738
test_47252,0.051814787
test_47253,0.5294912
test_47254,0.14457242
test_47255,0.110482275
test_47256,0.05038937
test_47257,0.047635414
test_47258,0.003969134
test_47259,0.039202522
test_47260,0.0636996
test_47261,0.12320574
test_47262,0.033614133
test_47263,0.108907074
test_47264,0.17623733
test_47265,0.01588072
test_47266,0.08374739
test_47267,0.11000616
test_47268,0.013086773
test_47269,0.007085001
test_47270,0.39555833
test_47271,0.028140295
test_47272,0.04344143
test_47273,0.05463011
test_47274,0.010331815
test_47275,0.014867301
test_47276,0.022471286
test_47277,0.028933391
test_47278,0.07746668
test_47279,0.04072611
test_47280,0.12691814
test_47281,0.05937656
test_47282,0.04139628
test_47283,0.047334466
test_47284,0.0035946185
test_47285,0.27399912
test_47286,0.023155889
test_47287,0.06739486
test_47288,0.0071159117
test_47289,0.0844136
test_47290,0.032813314
test_47291,0.031399045
test_47292,0.13836896
test_47293,0.021051725
test_47294,0.67212677
test_47295,0.04041945
test_47296,0.025828702
test_47297,0.024835449
test_47298,0.0290989
test_47299,0.2093275
test_47300,0.056486733
test_47301,0.09588058
test_47302,0.039388094
test_47303,0.019352498
test_47304,0.11959405
test_47305,0.016763153
test_47306,0.05205847
test_47307,0.022350479
test_47308,0.0057087163
test_47309,0.042304568
test_47310,0.37323585
test_47311,0.013497012
test_47312,0.20268919
test_47313,0.07811826
test_47314,0.069942385
test_47315,0.0037611267
test_47316,0.037484862
test_47317,0.16232476
test_47318,0.10486328
test_47319,0.11277577
test_47320,0.056045126
test_47321,0.012633665
test_47322,0.066247284
test_47323,0.028136073
test_47324,0.08598497
test_47325,0.031085331
test_47326,0.015722413
test_47327,0.013963889
test_47328,0.35104856
test_47329,0.25846782
test_47330,0.036019538
test_47331,0.0125302505
test_47332,0.49613446
test_47333,0.31696984
test_47334,0.105783
test_47335,0.009505522
test_47336,0.3324507
test_47337,0.002635884
test_47338,0.006389807
test_47339,0.51237047
test_47340,0.04091156
test_47341,0.025542248
test_47342,0.2714622
test_47343,0.030221377
test_47344,0.012571617
test_47345,0.05766539
test_47346,0.0054151686
test_47347,0.30429313
test_47348,0.011698556
test_47349,0.033349622
test_47350,0.01422419
test_47351,0.0010743876
test_47352,0.0094195185
test_47353,0.06206026
test_47354,0.01262253
test_47355,0.08663339
test_47356,0.1532037
test_47357,0.01591544
test_47358,0.045671456
test_47359,0.6454681
test_47360,0.0073130135
test_47361,0.046745416
test_47362,0.06515685
test_47363,0.0643746
test_47364,0.018956982
test_47365,0.009718512
test_47366,0.10978144
test_47367,0.05826001
test_47368,0.026831388
test_47369,0.06597215
test_47370,0.042393062
test_47371,0.4170098
test_47372,0.105697624
test_47373,0.09973267
test_47374,0.018988013
test_47375,0.31205052
test_47376,0.034005705
test_47377,0.008205039
test_47378,0.044245906
test_47379,0.046195757
test_47380,0.010653748
test_47381,0.032637525
test_47382,0.040624082
test_47383,0.016950129
test_47384,0.009865569
test_47385,0.016897185
test_47386,0.23589271
test_47387,0.15757765
test_47388,0.048797417
test_47389,0.022190379
test_47390,0.12315614
test_47391,0.10122116
test_47392,0.05231535
test_47393,0.034587592
test_47394,0.023261387
test_47395,0.25608024
test_47396,0.03344763
test_47397,0.017470445
test_47398,0.059643198
test_47399,0.013802152
test_47400,0.14187469
test_47401,0.2598278
test_47402,0.013943988
test_47403,0.16939783
test_47404,0.3337883
test_47405,0.021887409
test_47406,0.060904637
test_47407,0.079788655
test_47408,0.31031853
test_47409,0.11010741
test_47410,0.18558021
test_47411,0.044621453
test_47412,0.05489888
test_47413,0.048102718
test_47414,0.04233981
test_47415,0.058443308
test_47416,0.019377576
test_47417,0.010849041
test_47418,0.24919553
test_47419,0.010201686
test_47420,0.08588155
test_47421,0.05159714
test_47422,0.006765792
test_47423,0.119053304
test_47424,0.20933098
test_47425,0.03182522
test_47426,0.031184075
test_47427,0.22243823
test_47428,0.0025246802
test_47429,0.04410363
test_47430,0.02648428
test_47431,0.019567318
test_47432,0.0018819717
test_47433,0.0074128
test_47434,0.17259715
test_47435,0.043972176
test_47436,0.16010496
test_47437,0.053129867
test_47438,0.02450385
test_47439,0.2052619
test_47440,0.029110353
test_47441,0.0760988
test_47442,0.010556913
test_47443,0.27641398
test_47444,0.046850767
test_47445,0.016706182
test_47446,0.104512386
test_47447,0.060385946
test_47448,0.15186398
test_47449,0.0826505
test_47450,0.050844956
test_47451,0.06610081
test_47452,0.015169433
test_47453,0.053172115
test_47454,0.023004673
test_47455,0.17096025
test_47456,0.0029270803
test_47457,0.018762048
test_47458,0.009365981
test_47459,0.06224756
test_47460,0.03856976
test_47461,0.09386139
test_47462,0.03466067
test_47463,0.008782226
test_47464,0.06564
test_47465,0.006351852
test_47466,0.09056022
test_47467,0.031629246
test_47468,0.18221696
test_47469,0.29330635
test_47470,0.010217442
test_47471,0.01387384
test_47472,0.0393731
test_47473,0.73832077
test_47474,0.015331191
test_47475,0.13127182
test_47476,0.01029277
test_47477,0.04676437
test_47478,0.050108023
test_47479,0.18901135
test_47480,0.008890141
test_47481,0.008579634
test_47482,0.11427472
test_47483,0.011481049
test_47484,0.008949776
test_47485,0.017266152
test_47486,0.038186893
test_47487,0.03069407
test_47488,0.085402526
test_47489,0.015720353
test_47490,0.08884714
test_47491,0.02314454
test_47492,0.027539756
test_47493,0.028442692
test_47494,0.044133734
test_47495,0.010799681
test_47496,0.07486423
test_47497,0.014204761
test_47498,0.05563536
test_47499,0.0886087
test_47500,0.05742855
test_47501,0.03951052
test_47502,0.22811729
test_47503,0.1960827
test_47504,0.02112332
test_47505,0.24553578
test_47506,0.100962125
test_47507,0.054184947
test_47508,0.42180368
test_47509,0.11768945
test_47510,0.023969179
test_47511,0.034743194
test_47512,0.055965375
test_47513,0.053357184
test_47514,0.07306109
test_47515,0.056964908
test_47516,0.03605335
test_47517,0.16765256
test_47518,0.0050992845
test_47519,0.49744123
test_47520,0.032517765
test_47521,0.018475745
test_47522,0.10650209
test_47523,0.13594656
test_47524,0.06048166
test_47525,0.063737236
test_47526,0.013910213
test_47527,0.007987458
test_47528,0.23671558
test_47529,0.038317803
test_47530,0.078884006
test_47531,0.013409953
test_47532,0.32620025
test_47533,0.06443956
test_47534,0.008062533
test_47535,0.031325836
test_47536,0.013049271
test_47537,0.05041676
test_47538,0.011702659
test_47539,0.04613965
test_47540,0.07422603
test_47541,0.395364
test_47542,0.019972721
test_47543,0.19563477
test_47544,0.026991423
test_47545,0.03012838
test_47546,0.030215789
test_47547,0.2552414
test_47548,0.09911255
test_47549,0.01354821
test_47550,0.0030650746
test_47551,0.05203227
test_47552,0.14064166
test_47553,0.0835881
test_47554,0.021667058
test_47555,0.36116627
test_47556,0.029045511
test_47557,0.15284756
test_47558,0.026444541
test_47559,0.099875204
test_47560,0.12386509
test_47561,0.01155924
test_47562,0.21162152
test_47563,0.015177834
test_47564,0.1687767
test_47565,0.034628525
test_47566,0.24815188
test_47567,0.041222002
test_47568,0.026264828
test_47569,0.0045067687
test_47570,0.021377066
test_47571,0.043695975
test_47572,0.029898074
test_47573,0.00670145
test_47574,0.024026204
test_47575,0.09992751
test_47576,0.12513758
test_47577,0.12588644
test_47578,0.030965403
test_47579,0.13215312
test_47580,0.16584778
test_47581,0.005861278
test_47582,0.021176776
test_47583,0.011213257
test_47584,0.13143222
test_47585,0.05867372
test_47586,0.16747564
test_47587,0.05848074
test_47588,0.8268734
test_47589,0.03858143
test_47590,0.042024747
test_47591,0.010164217
test_47592,0.054494087
test_47593,0.13943027
test_47594,0.055901732
test_47595,0.31725985
test_47596,0.062855095
test_47597,0.13454078
test_47598,0.32101178
test_47599,0.0134744225
test_47600,0.03177758
test_47601,0.033444576
test_47602,0.021548714
test_47603,0.15021448
test_47604,0.013525617
test_47605,0.010055028
test_47606,0.058776345
test_47607,0.00956645
test_47608,0.15784007
test_47609,0.030166902
test_47610,0.072018996
test_47611,0.037051275
test_47612,0.040070325
test_47613,0.068509914
test_47614,0.03562952
test_47615,0.1494644
test_47616,0.31639233
test_47617,0.09795032
test_47618,0.021246748
test_47619,0.061018676
test_47620,0.01781393
test_47621,0.09563073
test_47622,0.02644673
test_47623,0.051942874
test_47624,0.2934606
test_47625,0.1271381
test_47626,0.051261876
test_47627,0.21389818
test_47628,0.023527058
test_47629,0.036320686
test_47630,0.018523997
test_47631,0.046008553
test_47632,0.006932155
test_47633,0.029301476
test_47634,0.54209733
test_47635,0.2161876
test_47636,0.038115356
test_47637,0.01575463
test_47638,0.062910154
test_47639,0.007704493
test_47640,0.03841088
test_47641,0.045433506
test_47642,0.039409008
test_47643,0.038944513
test_47644,0.015196554
test_47645,0.09022551
test_47646,0.028832642
test_47647,0.026001971
test_47648,0.008658344
test_47649,0.09695919
test_47650,0.13453032
test_47651,0.016008088
test_47652,0.1595644
test_47653,0.1109548
test_47654,0.05515409
test_47655,0.008970062
test_47656,0.54889286
test_47657,0.1068945
test_47658,0.0034816437
test_47659,0.021967055
test_47660,0.055470567
test_47661,0.6732415
test_47662,0.032835975
test_47663,0.022701662
test_47664,0.0736524
test_47665,0.17377098
test_47666,0.073916495
test_47667,0.01083082
test_47668,0.20531169
test_47669,0.08088008
test_47670,0.06417234
test_47671,0.110302605
test_47672,0.008514948
test_47673,0.26618698
test_47674,0.36503926
test_47675,0.0032709886
test_47676,0.0511941
test_47677,0.10900515
test_47678,0.02075449
test_47679,0.2241984
test_47680,0.044773288
test_47681,0.34176475
test_47682,0.1408571
test_47683,0.0035345508
test_47684,0.10284902
test_47685,0.19788152
test_47686,0.028714452
test_47687,0.010257943
test_47688,0.062900685
test_47689,0.1266506
test_47690,0.0033176513
test_47691,0.037275024
test_47692,0.10149629
test_47693,0.1233244
test_47694,0.04649465
test_47695,0.027329573
test_47696,0.03134159
test_47697,0.08964936
test_47698,0.024107667
test_47699,0.111380614
test_47700,0.033745524
test_47701,0.041455936
test_47702,0.07549865
test_47703,0.016046898
test_47704,0.18169387
test_47705,0.051642668
test_47706,0.05614891
test_47707,0.21940856
test_47708,0.03167516
test_47709,0.19582914
test_47710,0.004569875
test_47711,0.07729966
test_47712,0.04697525
test_47713,0.09659252
test_47714,0.043016706
test_47715,0.01257218
test_47716,0.06441133
test_47717,0.017571202
test_47718,0.0049920874
test_47719,0.024607781
test_47720,0.09410045
test_47721,0.033453222
test_47722,0.027471283
test_47723,0.016233252
test_47724,0.20203109
test_47725,0.07151748
test_47726,0.0066967825
test_47727,0.25863877
test_47728,0.030979602
test_47729,0.040933885
test_47730,0.22324337
test_47731,0.028313292
test_47732,0.01547099
test_47733,0.1522614
test_47734,0.12566261
test_47735,0.08812913
test_47736,0.022212457
test_47737,0.014464545
test_47738,0.023032764
test_47739,0.13655785
test_47740,0.009160853
test_47741,0.034594398
test_47742,0.03423857
test_47743,0.011123586
test_47744,0.5213393
test_47745,0.19560885
test_47746,0.0053479928
test_47747,0.56967163
test_47748,0.74013025
test_47749,0.3549965
test_47750,0.006721588
test_47751,0.021059152
test_47752,0.22294545
test_47753,0.08722863
test_47754,0.0064452374
test_47755,0.06341785
test_47756,0.09695986
test_47757,0.049179368
test_47758,0.07416601
test_47759,0.019312253
test_47760,0.0035535418
test_47761,0.021169426
test_47762,0.04145156
test_47763,0.03183129
test_47764,0.03449168
test_47765,0.028356466
test_47766,0.03242806
test_47767,0.010233505
test_47768,0.03446181
test_47769,0.14589867
test_47770,0.05735248
test_47771,0.2321876
test_47772,0.02648585
test_47773,0.26306152
test_47774,0.052637532
test_47775,0.018065127
test_47776,0.057734963
test_47777,0.05885392
test_47778,0.059113044
test_47779,0.017570643
test_47780,0.052363813
test_47781,0.4857836
test_47782,0.0404436
test_47783,0.011652221
test_47784,0.026165573
test_47785,0.026641931
test_47786,0.038531803
test_47787,0.10265423
test_47788,0.13873978
test_47789,0.025538404
test_47790,0.0871906
test_47791,0.010479891
test_47792,0.040464073
test_47793,0.06861442
test_47794,0.08495575
test_47795,0.1684037
test_47796,0.047991935
test_47797,0.032393843
test_47798,0.014330952
test_47799,0.0065022944
test_47800,0.039187767
test_47801,0.8830079
test_47802,0.010600395
test_47803,0.03711131
test_47804,0.021445405
test_47805,0.33285692
test_47806,0.009051614
test_47807,0.059962656
test_47808,0.08375362
test_47809,0.028156439
test_47810,0.04195206
test_47811,0.005725954
test_47812,0.10893424
test_47813,0.7601882
test_47814,0.022747124
test_47815,0.03737334
test_47816,0.03766601
test_47817,0.046690647
test_47818,0.012567877
test_47819,0.043072045
test_47820,0.73838294
test_47821,0.009939281
test_47822,0.119198546
test_47823,0.15712422
test_47824,0.40831488
test_47825,0.12563972
test_47826,0.035522006
test_47827,0.008507472
test_47828,0.120347895
test_47829,0.029932227
test_47830,0.11588302
test_47831,0.066641085
test_47832,0.06929445
test_47833,0.07932849
test_47834,0.15818302
test_47835,0.01957591
test_47836,0.014921628
test_47837,0.056848943
test_47838,0.09232543
test_47839,0.020816607
test_47840,0.19931398
test_47841,0.020053623
test_47842,0.16285881
test_47843,0.0145779
test_47844,0.14866404
test_47845,0.013148206
test_47846,0.34539565
test_47847,0.0033181435
test_47848,0.00915631
test_47849,0.34142426
test_47850,0.03055124
test_47851,0.04358618
test_47852,0.007905223
test_47853,0.089797795
test_47854,0.04940403
test_47855,0.03739926
test_47856,0.027835688
test_47857,0.36337793
test_47858,0.0062251175
test_47859,0.20614246
test_47860,0.101069376
test_47861,0.30753994
test_47862,0.47598904
test_47863,0.005715414
test_47864,0.054491658
test_47865,0.08550075
test_47866,0.5232675
test_47867,0.055799525
test_47868,0.015274966
test_47869,0.5381949
test_47870,0.016228575
test_47871,0.44007042
test_47872,0.03823149
test_47873,0.0063356245
test_47874,0.098726265
test_47875,0.14626515
test_47876,0.01750601
test_47877,0.031632055
test_47878,0.07545194
test_47879,0.38384295
test_47880,0.01058213
test_47881,0.01612803
test_47882,0.16566491
test_47883,0.2264041
test_47884,0.07204849
test_47885,0.016461333
test_47886,0.098430224
test_47887,0.0843797
test_47888,0.0371589
test_47889,0.03739835
test_47890,0.13458058
test_47891,0.09653861
test_47892,0.15893315
test_47893,0.01727232
test_47894,0.0312797
test_47895,0.032609623
test_47896,0.0046280827
test_47897,0.011929161
test_47898,0.020110946
test_47899,0.0641353
test_47900,0.091457374
test_47901,0.052476026
test_47902,0.19951259
test_47903,0.11206976
test_47904,0.032635063
test_47905,0.02193869
test_47906,0.06381905
test_47907,0.020142103
test_47908,0.09237131
test_47909,0.009313405
test_47910,0.15041205
test_47911,0.034448948
test_47912,0.0051475638
test_47913,0.0321155
test_47914,0.009931851
test_47915,0.034539968
test_47916,0.06430998
test_47917,0.09675524
test_47918,0.012972486
test_47919,0.010863702
test_47920,0.09006575
test_47921,0.013722763
test_47922,0.21076617
test_47923,0.21273518
test_47924,0.026376057
test_47925,0.07230197
test_47926,0.05968195
test_47927,0.08718229
test_47928,0.02242269
test_47929,0.02597496
test_47930,0.031779528
test_47931,0.026657607
test_47932,0.12377537
test_47933,0.0038695491
test_47934,0.0054521644
test_47935,0.02683345
test_47936,0.06448297
test_47937,0.03081035
test_47938,0.19934987
test_47939,0.04249214
test_47940,0.0058825104
test_47941,0.028241584
test_47942,0.08026814
test_47943,0.082834095
test_47944,0.056785803
test_47945,0.21276847
test_47946,0.24218236
test_47947,0.0060296203
test_47948,0.021463139
test_47949,0.038336694
test_47950,0.005245947
test_47951,0.14385802
test_47952,0.017282138
test_47953,0.16683409
test_47954,0.24283077
test_47955,0.043255486
test_47956,0.026340012
test_47957,0.016017525
test_47958,0.05646493
test_47959,0.01648363
test_47960,0.019707587
test_47961,0.04552613
test_47962,0.020978648
test_47963,0.041271813
test_47964,0.5886607
test_47965,0.0069274725
test_47966,0.016858479
test_47967,0.049392052
test_47968,0.0060079424
test_47969,0.02015621
test_47970,0.18648592
test_47971,0.040841166
test_47972,0.121489696
test_47973,0.4637746
test_47974,0.0060980245
test_47975,0.044983067
test_47976,0.0752475
test_47977,0.06594584
test_47978,0.082662255
test_47979,0.016301315
test_47980,0.0748517
test_47981,0.08236055
test_47982,0.0695788
test_47983,0.033919174
test_47984,0.040680666
test_47985,0.04460281
test_47986,0.051374745
test_47987,0.07220078
test_47988,0.09115711
test_47989,0.013786752
test_47990,0.47973725
test_47991,0.004047522
test_47992,0.13655613
test_47993,0.017695207
test_47994,0.060802944
test_47995,0.011082676
test_47996,0.34105828
test_47997,0.027652899
test_47998,0.04208585
test_47999,0.0507816
test_48000,0.12587997
test_48001,0.041510645
test_48002,0.18254371
test_48003,0.02132262
test_48004,0.06524778
test_48005,0.0012847353
test_48006,0.10685277
test_48007,0.23867226
test_48008,0.0530496
test_48009,0.07534406
test_48010,0.07110963
test_48011,0.27564028
test_48012,0.009048391
test_48013,0.038091585
test_48014,0.25204057
test_48015,0.2731713
test_48016,0.08189549
test_48017,0.018227369
test_48018,0.07719968
test_48019,0.046084814
test_48020,0.386281
test_48021,0.042712413
test_48022,0.26772565
test_48023,0.030018216
test_48024,0.31688175
test_48025,0.05226327
test_48026,0.102139816
test_48027,0.03997377
test_48028,0.0046744975
test_48029,0.045874353
test_48030,0.7495489
test_48031,0.07961304
test_48032,0.020049354
test_48033,0.15404809
test_48034,0.01520487
test_48035,0.021952795
test_48036,0.024891146
test_48037,0.12146421
test_48038,0.0079795765
test_48039,0.544607
test_48040,0.084620915
test_48041,0.06806329
test_48042,0.021343047
test_48043,0.010031924
test_48044,0.027894177
test_48045,0.042866938
test_48046,0.018179705
test_48047,0.2198833
test_48048,0.010462474
test_48049,0.31164744
test_48050,0.2774567
test_48051,0.34938267
test_48052,0.008852206
test_48053,0.10188227
test_48054,0.2607477
test_48055,0.07397616
test_48056,0.06433074
test_48057,0.02509898
test_48058,0.15412912
test_48059,0.29595095
test_48060,0.27845037
test_48061,0.021816988
test_48062,0.2932146
test_48063,0.15316221
test_48064,0.009456046
test_48065,0.04101344
test_48066,0.017003015
test_48067,0.16130574
test_48068,0.10630222
test_48069,0.031155186
test_48070,0.5277182
test_48071,0.16317582
test_48072,0.013657836
test_48073,0.028495422
test_48074,0.01015074
test_48075,0.04374766
test_48076,0.032946005
test_48077,0.097708456
test_48078,0.003226116
test_48079,0.06093538
test_48080,0.020820007
test_48081,0.015673988
test_48082,0.057645787
test_48083,0.018515175
test_48084,0.035510648
test_48085,0.24991289
test_48086,0.041372135
test_48087,0.06269727
test_48088,0.046647582
test_48089,0.16648601
test_48090,0.11542188
test_48091,0.030319167
test_48092,0.041947737
test_48093,0.0050619533
test_48094,0.035322864
test_48095,0.02087792
test_48096,0.24946766
test_48097,0.00281016
test_48098,0.15909697
test_48099,0.073120385
test_48100,0.012939174
test_48101,0.17026919
test_48102,0.06848562
test_48103,0.028128574
test_48104,0.064640015
test_48105,0.13429087
test_48106,0.0032672922
test_48107,0.059766904
test_48108,0.38499758
test_48109,0.08810958
test_48110,0.13022357
test_48111,0.28327027
test_48112,0.018216595
test_48113,0.0063817133
test_48114,0.23102362
test_48115,0.007333025
test_48116,0.01839867
test_48117,0.044346757
test_48118,0.063185684
test_48119,0.07499075
test_48120,0.3775873
test_48121,0.02726095
test_48122,0.03531691
test_48123,0.10268681
test_48124,0.10202064
test_48125,0.31831935
test_48126,0.49258277
test_48127,0.017340738
test_48128,0.010894375
test_48129,0.007572746
test_48130,0.014871122
test_48131,0.07867572
test_48132,0.018945828
test_48133,0.032681253
test_48134,0.06259514
test_48135,0.7158498
test_48136,0.013584525
test_48137,0.08069151
test_48138,0.058325842
test_48139,0.11056997
test_48140,0.0047931084
test_48141,0.01654273
test_48142,0.023672957
test_48143,0.0736185
test_48144,0.3332849
test_48145,0.15413722
test_48146,0.009447782
test_48147,0.04274044
test_48148,0.032717876
test_48149,0.03088593
test_48150,0.06400944
test_48151,0.0037639616
test_48152,0.0053599523
test_48153,0.071319684
test_48154,0.02730302
test_48155,0.030241018
test_48156,0.0040189703
test_48157,0.28147712
test_48158,0.044379253
test_48159,0.08169108
test_48160,0.005750228
test_48161,0.0281076
test_48162,0.021034053
test_48163,0.25677794
test_48164,0.035077088
test_48165,0.2703494
test_48166,0.05745169
test_48167,0.00873807
test_48168,0.037440922
test_48169,0.027537724
test_48170,0.0027274848
test_48171,0.011885849
test_48172,0.007366642
test_48173,0.016291501
test_48174,0.0019916536
test_48175,0.024922498
test_48176,0.18933272
test_48177,0.0070994925
test_48178,0.09222957
test_48179,0.03081313
test_48180,0.041863065
test_48181,0.051013004
test_48182,0.0934014
test_48183,0.08988301
test_48184,0.012002578
test_48185,0.030629585
test_48186,0.2119175
test_48187,0.027138747
test_48188,0.009300201
test_48189,0.23573044
test_48190,0.019579245
test_48191,0.06870954
test_48192,0.11690581
test_48193,0.06430717
test_48194,0.006155416
test_48195,0.17687742
test_48196,0.1882901
test_48197,0.23813018
test_48198,0.05026294
test_48199,0.07514199
test_48200,0.077879325
test_48201,0.095082216
test_48202,0.1573708
test_48203,0.09752406
test_48204,0.022358662
test_48205,0.0066492334
test_48206,0.02760999
test_48207,0.24439546
test_48208,0.06799622
test_48209,0.009584954
test_48210,0.0046299133
test_48211,0.029139835
test_48212,0.04472424
test_48213,0.06891161
test_48214,0.17464311
test_48215,0.06772356
test_48216,0.045205016
test_48217,0.018856497
test_48218,0.0497317
test_48219,0.13434118
test_48220,0.3193042
test_48221,0.16388944
test_48222,0.02665421
test_48223,0.1066475
test_48224,0.0106152175
test_48225,0.05269277
test_48226,0.015513499
test_48227,0.10995913
test_48228,0.0356584
test_48229,0.009351546
test_48230,0.016830483
test_48231,0.041285634
test_48232,0.027771933
test_48233,0.02774154
test_48234,0.061522022
test_48235,0.051044565
test_48236,0.0025658368
test_48237,0.009997168
test_48238,0.03875589
test_48239,0.026875565
test_48240,0.14258128
test_48241,0.017927792
